id,orientacion_politica,polarizacion,genero,edad,religiosidad,fork,pais,conservador/liberal,nivel educativo
3742,79.43333333333334,77.75,fem,29.0,88.0,7,Chile,60.895984559669564,0.0
3745,60.25,39.5,fem,22.0,26.0,7,Chile,66.57237389778204,1.0
3746,78.0,84.0,fem,24.0,0,7,Chile,36.18948137030201,1.0
3749,51.63333333333333,43.25,masc,29.0,63.0,8,Chile,72.87947316235147,2.0
3750,80.875,86.75,masc,42.0,66.0,7,Chile,41.01474555300894,0.0
3752,86.0,97.0,masc,30.0,0,7,Chile,0.0,1.0
3753,63.333333333333336,98.0,fem,37.0,20.0,7,Chile,0.0,1.0
3755,85.5,92.25,fem,37.0,0,7,Chile,62.157404412583446,1.0
3758,78.5,82.0,masc,37.0,0,7,Chile,0.0,2.0
3759,65.125,90.25,fem,50.0,0,7,Chile,0.0,1.0
3760,35.03333333333333,73.25,fem,29.0,54.0,8,Chile,67.83379375069593,2.0
3762,68.41666666666666,58.75,fem,26.0,0,7,Chile,0.0,1.0
3765,81.33333333333333,97.0,fem,38.0,0,7,Chile,0.0,2.0
3767,72.125,60.25,fem,24.0,0,7,Chile,28.951585096241608,1.0
3768,46.0,51.0,masc,28.0,20.0,7,Chile,63.418824265497335,1.0
3771,75.75,68.0,fem,28.0,0,7,Chile,48.25264182706935,1.0
3774,61.33333333333333,73.0,fem,25.0,0,7,Chile,41.01474555300894,1.0
3775,82.5,90.0,fem,45.0,0,7,Chile,0.0,1.0
3777,75.0,51.0,fem,25.0,0,8,Chile,52.06604558927236,1.0
3779,76.75,96.5,masc,32.0,0,7,Chile,53.32746544218625,1.0
3790,90.1,83.25,masc,19.0,0,8,Chile,38.60211346165548,1.0
3791,61.5,71.5,fem,33.0,70.0,7,Chile,70.98734338298064,2.0
3793,84.5,91.75,masc,36.0,0,8,Chile,19.30105673082774,2.0
3795,88.1,95.25,fem,29.0,28.0,8,Chile,0.0,1.0
3801,71.875,77.25,masc,26.0,0,7,Chile,36.18948137030201,2.0
3803,72.16666666666666,60.25,masc,36.0,16.0,7,Chile,57.111725000927905,1.0
3805,67.1,81.75,fem,23.0,0,7,Chile,54.58888529510014,1.0
3806,22.583333333333336,82.25,fem,50.0,72.0,7,Chile,84.86296176503339,0.0
3807,69.375,63.75,fem,27.0,44.0,8,Chile,36.18948137030201,1.0
3810,50.0,100.0,fem,23.0,0,7,Chile,28.951585096241608,1.0
3813,65.625,43.75,fem,20.0,0,7,Chile,28.951585096241608,1.0
3816,74.7,58.25,masc,31.0,16.0,7,Chile,55.219595221557086,0.0
3819,98.5,97.0,fem,25.0,11.0,8,Chile,16.888424639474273,1.0
3820,84.625,72.75,fem,28.0,1.0,7,Chile,0.0,2.0
3829,69.25,82.25,masc,24.0,0,7,Chile,0.0,1.0
3835,47.3,55.25,fem,25.0,0,7,Chile,56.48101507447097,1.0
3838,80.0,100.0,fem,31.0,0,7,Chile,0.0,2.0
3840,68.53333333333333,84.0,fem,21.0,3.0,7,Chile,19.30105673082774,1.0
3841,90.0,100.0,fem,31.0,100.0,7,Chile,53.9581753686432,2.0
3842,44.75,78.5,masc,48.0,0,7,Chile,50.80462573635848,2.0
3844,87.5,100.0,fem,32.0,0,8,Chile,0.0,1.0
3850,85.1,73.75,fem,32.0,0,7,Chile,61.5266944861265,0.0
3855,54.125,57.25,masc,60.0,59.0,7,Chile,67.20308382423899,2.0
3862,73.1,74.75,fem,31.0,0,8,Chile,51.435335662815426,2.0
3864,69.1,41.75,fem,41.0,58.0,7,Chile,58.373144853841794,2.0
3877,84.5,75.25,fem,34.0,56.0,7,Chile,61.5266944861265,2.0
3878,87.5,100.0,masc,27.0,0,7,Chile,67.20308382423899,2.0
3880,82.125,76.75,fem,28.0,0,8,Chile,0.0,1.0
3885,27.833333333333332,78.25,masc,33.0,70.0,7,Chile,66.57237389778204,1.0
3888,68.375,88.25,fem,35.0,0,8,Chile,0.0,0.0
3889,79.23333333333333,89.75,fem,25.0,79.0,7,Chile,43.42737764436241,1.0
3891,82.625,73.25,masc,27.0,100.0,7,Chile,0.0,1.0
3892,56.875,74.75,masc,41.0,76.0,7,Chile,57.111725000927905,1.0
3898,62.125,68.75,fem,35.0,82.0,8,Chile,67.83379375069593,1.0
3901,80.625,74.25,masc,48.0,6.0,7,Chile,16.888424639474273,2.0
3903,40.5,57.5,fem,33.0,0,7,Chile,58.373144853841794,2.0
3904,70.76666666666667,63.25,masc,33.0,0,7,Chile,33.776849278948546,2.0
3905,87.9,94.75,fem,30.0,12.0,7,Chile,0.0,1.0
3906,74.0,84.0,masc,28.0,0,7,Chile,65.94166397132511,0.0
3907,74.13333333333333,48.0,masc,26.0,4.0,8,Chile,63.418824265497335,2.0
3908,46.06666666666666,59.0,masc,26.0,67.0,8,Chile,82.97083198566256,1.0
3909,83.23333333333333,62.25,masc,40.0,0,7,Chile,21.713688822181204,2.0
3910,77.16666666666666,91.75,fem,27.0,0,7,Chile,51.435335662815426,1.0
3911,49.375,64.25,masc,43.0,13.0,7,Chile,45.84000973571588,0.0
3913,48.766666666666666,22.25,masc,35.0,26.0,7,Chile,67.83379375069593,1.0
3914,98.375,96.75,masc,44.0,0,7,Chile,33.776849278948546,2.0
3915,67.5,85.0,masc,32.0,0,7,Chile,52.69675551572931,1.0
3916,78.5,79.5,fem,30.0,7.0,8,Chile,21.713688822181204,1.0
3918,50.375,82.75,masc,44.0,18.0,8,Chile,70.98734338298064,1.0
3921,79.1,78.25,fem,38.0,0,8,Chile,58.373144853841794,2.0
3924,96.625,93.25,masc,44.0,3.0,7,Chile,21.713688822181204,1.0
3925,87.625,75.25,masc,53.0,7.0,8,Chile,12.063160456767337,1.0
3926,91.125,82.25,masc,61.0,0,8,Chile,0.0,1.0
3927,77.66666666666666,93.5,fem,33.0,63.0,7,Chile,28.951585096241608,1.0
3928,73.86666666666667,82.0,masc,33.0,41.0,8,Chile,36.18948137030201,1.0
3930,87.5,100.0,masc,66.0,0,7,Chile,0.0,2.0
3932,82.63333333333334,85.25,masc,31.0,0,7,Chile,41.01474555300894,1.0
3934,64.66666666666667,95.0,masc,57.0,65.0,7,Chile,53.9581753686432,1.0
3937,78.66666666666667,93.0,masc,28.0,0,8,Chile,38.60211346165548,0.0
3940,56.8,70.0,masc,43.0,65.0,7,Chile,33.776849278948546,1.0
3941,53.75,82.5,fem,42.0,13.0,8,Chile,56.48101507447097,1.0
3944,58.36666666666667,90.25,fem,30.0,8.0,7,Chile,28.951585096241608,1.0
3945,87.5,75.0,fem,37.0,68.0,7,Chile,9.65052836541387,1.0
3948,70.125,71.25,fem,44.0,0,7,Chile,24.126320913534673,2.0
3949,79.76666666666667,87.25,masc,55.0,0,7,Chile,0.0,1.0
3950,79.4,90.5,masc,57.0,8.0,7,Chile,19.30105673082774,1.0
3951,43.625,67.75,masc,36.0,0,8,Chile,76.0330227946362,2.0
3953,48.63333333333333,27.75,masc,30.0,100.0,7,Chile,69.0952136036098,2.0
3956,61.0,53.5,fem,34.0,96.0,7,Chile,55.219595221557086,1.0
3957,22.466666666666665,64.5,fem,36.0,15.0,8,Chile,57.74243492738485,2.0
3960,45.1,45.75,masc,67.0,41.0,7,Chile,45.84000973571588,1.0
3961,98.08333333333334,94.25,masc,26.0,57.0,7,Chile,52.69675551572931,1.0
3962,71.86666666666666,60.0,fem,45.0,14.0,7,Chile,53.32746544218625,2.0
3963,41.16666666666667,22.75,masc,36.0,0,7,Chile,62.157404412583446,2.0
3964,100.0,100.0,masc,27.0,0,7,Chile,0.0,1.0
3965,53.833333333333336,74.25,fem,30.0,7.0,7,Chile,61.5266944861265,1.0
3966,75.75,90.0,masc,52.0,0,7,Chile,0.0,1.0
3967,79.58333333333334,74.75,fem,30.0,0,7,Chile,33.776849278948546,2.0
3968,64.8,67.0,fem,44.0,74.0,8,Chile,0.0,1.0
3969,58.75,66.0,masc,37.0,0,7,Chile,36.18948137030201,2.0
3971,84.73333333333333,71.5,fem,41.0,67.0,7,Chile,0.0,2.0
3972,95.83333333333334,93.75,masc,23.0,0,7,Chile,0.0,0.0
3973,78.5,77.0,fem,34.0,0,7,Chile,0.0,2.0
3974,72.75,75.5,masc,43.0,0,7,Chile,0.0,0.0
3975,70.53333333333333,93.0,masc,30.0,0,7,Chile,0.0,1.0
3976,75.06666666666666,64.5,fem,55.0,30.0,8,Chile,19.30105673082774,2.0
3980,88.83333333333334,76.75,fem,33.0,55.0,7,Chile,0.0,1.0
3981,66.25,73.5,masc,22.0,5.0,7,Chile,43.42737764436241,1.0
3983,88.4,82.5,masc,38.0,12.0,7,Chile,0.0,1.0
3985,51.0,73.0,fem,39.0,14.0,7,Chile,52.69675551572931,2.0
3990,41.0,93.0,masc,43.0,50.0,7,Chile,69.0952136036098,1.0
3991,65.83333333333333,76.25,masc,36.0,64.0,7,Chile,65.31095404486817,1.0
3992,70.5,95.75,masc,32.0,0,8,Chile,24.126320913534673,1.0
3993,32.125,72.75,fem,22.0,75.0,7,Chile,83.6015419121195,1.0
3996,37.1,43.75,masc,22.0,0,7,Chile,62.157404412583446,1.0
3997,77.36666666666666,75.25,fem,29.0,0,7,Chile,55.219595221557086,2.0
3998,21.0,81.5,fem,38.0,49.0,7,Chile,77.29444264755007,1.0
4001,97.125,94.25,fem,35.0,32.0,7,Chile,16.888424639474273,2.0
4003,79.73333333333333,91.0,masc,28.0,0,7,Chile,53.9581753686432,1.0
4004,87.41666666666666,87.25,masc,25.0,77.0,8,Chile,16.888424639474273,1.0
4005,92.73333333333333,86.0,masc,21.0,8.0,7,Chile,36.18948137030201,1.0
4006,76.625,96.75,masc,38.0,0,7,Chile,0.0,1.0
4007,69.25,63.5,masc,28.0,13.0,7,Chile,67.83379375069593,1.0
4011,83.5,91.25,fem,45.0,0,7,Chile,0.0,2.0
4014,67.26666666666667,41.5,masc,44.0,0,7,Chile,45.84000973571588,1.0
4015,62.3,78.75,masc,29.0,21.0,7,Chile,53.9581753686432,2.0
4016,78.375,93.25,fem,23.0,63.0,7,Chile,53.9581753686432,1.0
4018,51.58333333333333,26.75,fem,22.0,17.0,8,Chile,64.04953419195428,1.0
4019,67.93333333333334,78.5,masc,27.0,0,7,Chile,36.18948137030201,1.0
4020,85.16666666666666,95.25,fem,27.0,13.0,7,Chile,12.063160456767337,1.0
4023,77.75,80.5,fem,26.0,11.0,7,Chile,0.0,2.0
4025,73.25,71.5,fem,34.0,28.0,7,Chile,0.0,1.0
4026,58.3,68.75,fem,21.0,0,7,Chile,45.84000973571588,1.0
4028,41.5,68.5,masc,35.0,36.0,7,Chile,79.81728235337783,2.0
4038,81.66666666666666,76.0,fem,23.0,0,7,Chile,61.5266944861265,1.0
4043,56.666666666666664,90.0,masc,41.0,78.0,7,Chile,0.0,2.0
4047,90.33333333333334,82.5,masc,27.0,11.0,8,Chile,4.825264182706935,1.0
4048,31.25,77.5,fem,22.0,62.0,8,Chile,61.5266944861265,1.0
4049,63.0,92.5,masc,30.0,0,8,Chile,0.0,0.0
4050,59.7,72.75,masc,29.0,0,7,Chile,0.0,1.0
4052,68.63333333333333,70.25,fem,30.0,16.0,8,Chile,52.69675551572931,1.0
4053,93.83333333333334,86.75,masc,26.0,64.0,7,Chile,0.0,1.0
4054,80.9,86.25,fem,25.0,0,7,Chile,48.25264182706935,1.0
4055,66.76666666666667,89.75,masc,24.0,0,8,Chile,51.435335662815426,0.0
4057,100.0,100.0,fem,24.0,56.0,7,Chile,53.32746544218625,1.0
4061,68.0,45.5,masc,22.0,16.0,7,Chile,26.538953004888143,1.0
4062,78.0,94.0,masc,31.0,0,8,Chile,0.0,1.0
4065,75.0,100.0,masc,27.0,6.0,7,Chile,0.0,1.0
4068,42.13333333333333,71.0,masc,48.0,98.0,7,Chile,79.18657242692089,0.0
4071,86.83333333333334,95.25,fem,25.0,0,7,Chile,45.84000973571588,1.0
4072,74.53333333333333,91.0,masc,35.0,0,8,Chile,92.4314808825167,2.0
4073,64.26666666666667,68.0,masc,48.0,43.0,8,Chile,53.9581753686432,1.0
4075,50.7,22.75,fem,23.0,62.0,8,Chile,62.157404412583446,1.0
4076,88.5,87.5,fem,25.0,0,7,Chile,9.65052836541387,1.0
4079,68.125,58.25,fem,25.0,43.0,7,Chile,24.126320913534673,1.0
4080,66.26666666666667,66.5,masc,34.0,7.0,7,Chile,19.30105673082774,2.0
4081,76.33333333333334,91.0,masc,33.0,0,8,Chile,0.0,1.0
4082,74.625,74.25,masc,36.0,58.0,7,Chile,55.219595221557086,2.0
4083,100.0,100.0,masc,26.0,0,7,Chile,41.01474555300894,1.0
4084,100.0,100.0,masc,26.0,0,7,Chile,0.0,2.0
4088,86.6,74.5,fem,30.0,0,8,Chile,26.538953004888143,1.0
4089,62.266666666666666,65.0,masc,28.0,0,7,Chile,14.475792548120804,2.0
4090,97.6,94.0,masc,52.0,0,7,Chile,53.9581753686432,2.0
4094,45.333333333333336,53.0,masc,49.0,67.0,7,Chile,0.0,1.0
4095,81.75,64.5,masc,39.0,0,7,Chile,45.84000973571588,2.0
4098,27.125,88.75,masc,25.0,0,7,Chile,86.12438161794726,1.0
4099,99.5,98.75,masc,46.0,0,7,Chile,0.0,1.0
4100,53.7,84.25,masc,32.0,18.0,7,Chile,52.69675551572931,0.0
4101,93.375,86.75,masc,48.0,0,7,Chile,0.0,2.0
4102,88.375,86.75,fem,27.0,0,7,Chile,0.0,1.0
4104,59.875,59.75,masc,27.0,29.0,7,Chile,55.219595221557086,2.0
4105,84.375,80.25,masc,27.0,19.0,7,Chile,51.435335662815426,2.0
4110,79.53333333333333,90.5,fem,31.0,57.0,7,Chile,0.0,2.0
4111,78.625,69.25,masc,48.0,28.0,7,Chile,28.951585096241608,2.0
4113,30.375,79.25,masc,48.0,92.0,7,Chile,96.21574044125835,1.0
4117,65.375,53.25,fem,28.0,0,7,Chile,0.0,1.0
4120,83.25,91.5,fem,29.0,0,7,Chile,0.0,2.0
4122,87.9,94.75,masc,33.0,0,7,Chile,0.0,1.0
4123,65.875,73.75,masc,28.0,26.0,7,Chile,51.435335662815426,1.0
4124,88.3,90.25,masc,34.0,0,7,Chile,0.0,1.0
4125,97.8,94.5,masc,32.0,21.0,7,Chile,16.888424639474273,1.0
4129,82.83333333333334,69.0,masc,35.0,0,7,Chile,0.0,1.0
4133,88.3,95.75,fem,35.0,17.0,7,Chile,31.364217187595074,1.0
4134,64.625,39.25,masc,32.0,35.0,7,Chile,63.418824265497335,0.0
4135,56.733333333333334,65.0,masc,31.0,0,7,Chile,26.538953004888143,2.0
4137,69.25,71.0,fem,39.0,0,8,Chile,43.42737764436241,2.0
4139,89.33333333333334,79.5,masc,38.0,17.0,8,Chile,21.713688822181204,0.0
4140,83.33333333333334,100.0,masc,39.0,0,7,Chile,0.0,1.0
4141,87.5,100.0,fem,31.0,37.0,7,Chile,0.0,2.0
4143,80.93333333333334,94.0,fem,29.0,0,7,Chile,0.0,1.0
4144,48.8,39.0,masc,23.0,48.0,7,Chile,60.26527463321262,1.0
4145,97.875,95.75,fem,27.0,0,7,Chile,12.063160456767337,1.0
4148,55.53333333333333,50.5,masc,27.0,0,7,Chile,53.32746544218625,1.0
4150,67.6,67.5,masc,32.0,12.0,8,Chile,54.58888529510014,1.0
4151,59.125,82.75,masc,37.0,0,7,Chile,0.0,1.0
4152,51.125,85.75,masc,28.0,0,7,Chile,0.0,1.0
4156,90.0,100.0,fem,42.0,83.0,8,Chile,0.0,1.0
4163,76.5,78.0,masc,32.0,29.0,7,Chile,0.0,0.0
4166,75.3,53.25,masc,23.0,24.0,8,Chile,65.31095404486817,1.0
4167,52.7,81.25,masc,19.0,0,8,Chile,59.63456470675568,1.0
4168,65.23333333333333,81.75,masc,52.0,0,7,Chile,55.85030514801402,2.0
4169,63.333333333333336,100.0,fem,42.0,0,7,Chile,41.01474555300894,1.0
4170,82.66666666666666,88.5,masc,48.0,0,7,Chile,0.0,1.0
4171,98.625,97.25,masc,22.0,56.0,7,Chile,43.42737764436241,0.0
4172,26.3,74.75,masc,37.0,0,7,Chile,0.0,2.0
4174,62.875,91.75,fem,64.0,7.0,8,Chile,21.713688822181204,1.0
4176,100.0,100.0,fem,45.0,0,8,Chile,0.0,1.0
4179,71.36666666666666,76.25,fem,47.0,30.0,7,Chile,63.418824265497335,1.0
4183,38.93333333333334,89.0,masc,26.0,0,7,Chile,0.0,1.0
4186,70.0,78.0,fem,30.0,0,8,Chile,41.01474555300894,1.0
4187,84.5,94.0,fem,26.0,3.0,7,Chile,0.0,1.0
4189,81.83333333333334,87.75,masc,30.0,0,7,Chile,52.69675551572931,1.0
4190,72.96666666666667,87.75,masc,48.0,70.0,7,Chile,76.0330227946362,1.0
4191,82.125,89.25,masc,37.0,13.0,7,Chile,36.18948137030201,1.0
4192,75.66666666666667,62.0,fem,21.0,0,7,Chile,0.0,1.0
4195,97.125,94.25,fem,33.0,0,7,Chile,0.0,2.0
4196,72.25,65.0,fem,29.0,78.0,7,Chile,28.951585096241608,2.0
4197,79.7,89.25,masc,31.0,0,7,Chile,0.0,1.0
4198,56.56666666666666,77.75,masc,37.0,0,7,Chile,33.776849278948546,1.0
4199,43.125,59.75,masc,36.0,61.0,8,Chile,52.69675551572931,1.0
4203,75.5,56.5,masc,40.0,0,7,Chile,0.0,1.0
4205,73.5,72.0,masc,31.0,0,7,Chile,38.60211346165548,1.0
4209,66.625,70.75,masc,32.0,86.0,8,Chile,58.373144853841794,1.0
4210,46.666666666666664,100.0,masc,27.0,0,7,Chile,70.98734338298064,2.0
4213,74.75,74.5,fem,27.0,0,8,Chile,53.32746544218625,2.0
4215,83.33333333333333,100.0,fem,37.0,0,7,Chile,0.0,2.0
4216,80.75,86.5,fem,25.0,0,7,Chile,0.0,1.0
4218,69.53333333333333,66.0,masc,30.0,0,7,Chile,0.0,1.0
4219,49.5,63.25,masc,33.0,0,7,Chile,36.18948137030201,1.0
4222,87.625,84.75,masc,19.0,61.0,8,Chile,53.32746544218625,0.0
4223,80.125,85.25,fem,30.0,18.0,8,Chile,0.0,1.0
4224,75.63333333333333,85.75,masc,41.0,0,7,Chile,0.0,2.0
4228,51.25,15.5,fem,23.0,78.0,8,Chile,69.0952136036098,1.0
4229,80.125,85.25,masc,30.0,0,7,Chile,58.373144853841794,1.0
4232,87.5,100.0,fem,30.0,46.0,7,Chile,0.0,1.0
4236,57.266666666666666,60.0,masc,46.0,83.0,7,Chile,59.63456470675568,2.0
4237,73.2,46.5,fem,32.0,23.0,7,Chile,52.69675551572931,2.0
4238,87.5,100.0,masc,61.0,31.0,7,Chile,0.0,1.0
4240,66.0,66.0,masc,40.0,0,7,Chile,36.18948137030201,2.0
4244,72.25,70.25,masc,29.0,0,7,Chile,24.126320913534673,2.0
4246,86.625,75.75,fem,43.0,73.0,7,Chile,54.58888529510014,2.0
4248,96.83333333333334,92.25,masc,22.0,27.0,7,Chile,21.713688822181204,1.0
4249,69.06666666666666,49.0,masc,34.0,52.0,7,Chile,57.74243492738485,1.0
4250,86.4,83.5,fem,53.0,0,8,Chile,48.25264182706935,2.0
4251,61.5,54.5,fem,39.0,56.0,7,Chile,62.78811433904039,2.0
4252,80.125,84.75,fem,41.0,0,7,Chile,63.418824265497335,1.0
4253,68.6,75.0,masc,39.0,51.0,7,Chile,67.20308382423899,2.0
4254,78.25,75.5,masc,24.0,38.0,7,Chile,65.31095404486817,1.0
4257,41.875,83.25,masc,49.0,58.0,7,Chile,64.04953419195428,1.0
4259,60.866666666666674,55.5,fem,21.0,9.0,7,Chile,67.20308382423899,1.0
4264,57.9,66.75,masc,29.0,74.0,7,Chile,79.18657242692089,1.0
4268,55.33333333333333,67.0,fem,21.0,0,7,Chile,76.66373272109313,1.0
4269,59.33333333333333,81.0,masc,48.0,50.0,7,Chile,68.46450367715288,0.0
4271,82.66666666666666,77.5,fem,44.0,19.0,8,Chile,43.42737764436241,1.0
4273,51.56666666666666,48.25,fem,30.0,30.0,7,Chile,61.5266944861265,2.0
4275,87.125,86.25,masc,42.0,0,7,Chile,28.951585096241608,0.0
4276,96.6,91.5,fem,32.0,0,7,Chile,0.0,2.0
4279,56.625,53.25,masc,23.0,0,8,Chile,41.01474555300894,1.0
4282,43.2,76.5,masc,48.0,63.0,8,Chile,65.94166397132511,1.0
4283,48.1,75.75,fem,26.0,0,7,Chile,9.65052836541387,1.0
4284,52.125,58.25,fem,19.0,10.0,7,Chile,65.31095404486817,1.0
4285,69.23333333333333,64.75,masc,38.0,0,7,Chile,24.126320913534673,1.0
4286,67.125,69.25,fem,19.0,0,7,Chile,41.01474555300894,1.0
4288,75.375,75.75,masc,35.0,0,7,Chile,65.94166397132511,2.0
4289,63.233333333333334,88.25,fem,42.0,0,7,Chile,41.01474555300894,2.0
4290,69.6,70.0,fem,34.0,62.0,7,Chile,0.0,2.0
4292,84.8,87.5,fem,41.0,0,7,Chile,41.01474555300894,1.0
4293,66.43333333333334,64.25,fem,29.0,57.0,7,Chile,53.9581753686432,1.0
4295,70.875,66.75,masc,30.0,0,7,Chile,38.60211346165548,2.0
4296,50.0,100.0,masc,32.0,85.0,7,Chile,86.12438161794726,1.0
4297,98.125,96.25,fem,55.0,0,7,Chile,0.0,1.0
4298,100.0,100.0,fem,32.0,87.0,7,Chile,0.0,1.0
4299,81.9,72.25,masc,42.0,0,8,Chile,43.42737764436241,2.0
4300,56.375,75.25,fem,24.0,62.0,7,Chile,69.72592353006675,1.0
4302,49.233333333333334,87.25,fem,31.0,79.0,7,Chile,75.40231286817925,2.0
4303,84.0,82.0,fem,42.0,0,7,Chile,0.0,2.0
4305,82.96666666666667,79.25,fem,37.0,0,8,Chile,63.418824265497335,1.0
4306,55.333333333333336,62.0,fem,27.0,0,7,Chile,38.60211346165548,1.0
4307,81.25,68.0,fem,32.0,0,7,Chile,56.48101507447097,1.0
4308,45.36666666666667,51.25,masc,35.0,30.0,7,Chile,79.18657242692089,1.0
4309,64.375,76.25,masc,38.0,100.0,7,Chile,59.00385478029874,1.0
4310,73.875,74.75,masc,26.0,0,7,Chile,57.111725000927905,2.0
4311,77.125,79.25,masc,26.0,56.0,7,Chile,0.0,1.0
4313,97.0,94.0,fem,28.0,0,7,Chile,0.0,1.0
4316,32.75,92.25,masc,18.0,21.0,7,Chile,59.63456470675568,0.0
4317,92.83333333333334,89.25,fem,30.0,4.0,7,Chile,16.888424639474273,1.0
4320,63.125,47.75,fem,30.0,29.0,7,Chile,57.111725000927905,1.0
4321,73.375,84.75,masc,24.0,0,7,Chile,52.06604558927236,1.0
4323,65.56666666666666,74.75,masc,21.0,43.0,7,Chile,69.0952136036098,1.0
4324,82.26666666666667,79.0,fem,27.0,0,7,Chile,45.84000973571588,1.0
4326,70.93333333333334,94.0,fem,49.0,69.0,8,Chile,48.25264182706935,2.0
4329,66.8,39.0,masc,35.0,66.0,7,Chile,67.83379375069593,2.0
4333,91.33333333333334,87.0,fem,26.0,0,7,Chile,0.0,1.0
4334,67.125,90.75,masc,34.0,73.0,7,Chile,54.58888529510014,1.0
4335,73.33333333333333,100.0,masc,31.0,0,7,Chile,0.0,2.0
4338,72.875,62.25,fem,30.0,0,7,Chile,12.063160456767337,1.0
4340,82.5,65.0,masc,37.0,5.0,7,Chile,54.58888529510014,2.0
4341,34.733333333333334,83.0,fem,24.0,80.0,7,Chile,91.80077095605975,1.0
4343,84.0,68.0,masc,28.0,13.0,7,Chile,50.173915809901544,1.0
4344,74.2,60.0,masc,32.0,63.0,8,Chile,41.01474555300894,1.0
4348,88.36666666666667,84.75,masc,32.0,0,7,Chile,2.4126320913534673,1.0
4350,79.375,91.25,fem,47.0,16.0,8,Chile,0.0,1.0
4351,93.75,87.5,masc,48.0,6.0,7,Chile,0.0,1.0
4352,82.75,90.5,masc,31.0,21.0,7,Chile,24.126320913534673,2.0
4353,89.25,78.5,masc,31.0,0,7,Chile,45.84000973571588,1.0
4354,67.0,47.5,masc,30.0,37.0,7,Chile,61.5266944861265,2.0
4356,79.83333333333333,91.25,masc,23.0,0,7,Chile,43.42737764436241,0.0
4358,80.25,63.0,masc,39.0,5.0,7,Chile,31.364217187595074,1.0
4359,61.03333333333333,65.25,masc,26.0,31.0,7,Chile,52.69675551572931,2.0
4362,68.5,58.5,masc,23.0,21.0,8,Chile,21.713688822181204,1.0
4363,36.266666666666666,78.0,masc,24.0,8.0,7,Chile,84.86296176503339,1.0
4364,91.75,83.5,fem,28.0,0,7,Chile,26.538953004888143,1.0
4367,66.0,82.0,masc,52.0,70.0,8,Chile,4.825264182706935,0.0
4369,89.33333333333334,77.0,fem,35.0,0,7,Chile,31.364217187595074,2.0
4370,80.4,82.5,masc,40.0,0,7,Chile,0.0,1.0
4373,62.766666666666666,90.25,masc,34.0,0,7,Chile,51.435335662815426,2.0
4376,75.625,63.75,fem,18.0,0,7,Chile,55.219595221557086,1.0
4378,74.43333333333334,97.25,fem,28.0,42.0,7,Chile,0.0,1.0
4379,71.63333333333334,55.75,masc,42.0,59.0,7,Chile,56.48101507447097,2.0
4380,72.2,73.0,masc,32.0,0,7,Chile,48.25264182706935,1.0
4382,75.93333333333334,66.0,fem,39.0,56.0,8,Chile,0.0,2.0
4384,88.125,96.75,masc,36.0,20.0,7,Chile,16.888424639474273,1.0
4385,26.375,72.25,masc,33.0,77.0,7,Chile,86.75509154440421,2.0
4387,66.6,78.5,fem,25.0,38.0,7,Chile,16.888424639474273,1.0
4388,82.8,71.0,masc,35.0,0,7,Chile,26.538953004888143,2.0
4389,68.16666666666666,74.25,fem,36.0,32.0,8,Chile,26.538953004888143,2.0
4390,78.16666666666666,84.75,fem,25.0,27.0,7,Chile,0.0,2.0
4391,62.1,71.75,masc,19.0,13.0,7,Chile,0.0,1.0
4393,90.0,100.0,masc,31.0,22.0,7,Chile,0.0,2.0
4394,71.43333333333334,89.25,fem,60.0,15.0,8,Chile,19.30105673082774,2.0
4397,55.875,88.25,masc,42.0,0,7,Chile,41.01474555300894,1.0
4399,60.36666666666666,65.75,masc,55.0,100.0,7,Chile,71.61805330943758,0.0
4400,28.766666666666666,65.25,masc,18.0,50.0,8,Chile,79.18657242692089,0.0
4401,89.2,78.0,masc,33.0,0,7,Chile,0.0,1.0
4402,71.75,93.5,fem,28.0,43.0,8,Chile,53.32746544218625,1.0
4404,66.9,79.75,masc,42.0,0,7,Chile,41.01474555300894,2.0
4405,96.73333333333333,93.0,fem,31.0,0,7,Chile,0.0,2.0
4406,66.16666666666667,77.25,fem,57.0,29.0,7,Chile,2.4126320913534673,1.0
4407,75.125,62.25,fem,33.0,0,7,Chile,55.219595221557086,2.0
4408,89.6,78.0,masc,38.0,27.0,7,Chile,77.92515257400702,2.0
4410,67.75,66.5,masc,23.0,16.0,7,Chile,51.435335662815426,1.0
4412,72.26666666666667,76.0,masc,39.0,73.0,7,Chile,31.364217187595074,2.0
4414,84.75,85.5,fem,32.0,0,7,Chile,0.0,2.0
4416,79.76666666666667,80.25,fem,32.0,0,7,Chile,0.0,1.0
4417,83.625,78.25,masc,30.0,0,7,Chile,24.126320913534673,2.0
4418,73.73333333333333,81.0,masc,29.0,0,7,Chile,0.0,1.0
4419,78.76666666666667,67.75,masc,38.0,10.0,7,Chile,52.06604558927236,2.0
4420,88.8,78.0,fem,27.0,0,8,Chile,67.83379375069593,2.0
4421,71.33333333333334,79.5,fem,37.0,0,7,Chile,55.85030514801402,2.0
4422,42.7,71.25,fem,25.0,11.0,7,Chile,56.48101507447097,1.0
4423,76.375,88.25,fem,27.0,63.0,7,Chile,52.69675551572931,1.0
4424,64.7,65.25,fem,29.0,0,7,Chile,62.78811433904039,1.0
4426,76.36666666666666,78.25,fem,34.0,0,8,Chile,50.80462573635848,2.0
4428,99.0,98.0,fem,41.0,0,8,Chile,0.0,1.0
